Date,Monthly Value,Accumulated Value
2015-01,621,621
2015-02,347,968
2015-03,3328,4296
2015-04,3978,8274
2015-05,4994,13268
2015-06,3388,16656
2015-07,3143,19799
2015-08,7507,27306
2015-09,28814,56120
2015-10,77462,133582
2015-11,9866,143448
2015-12,12331,155779
2016-01,5038,160817
2016-02,1648,162465
2016-03,185,162650
2016-04,4347,166997
2016-05,5755,172752
2016-06,4923,177675
2016-07,12983,190658
2016-08,1127,191785
2016-09,693,192478
2016-10,4329,196807
2016-11,1514,198321
2016-12,7553,205874
2017-01,1971,207845
2017-02,9094,216939
2017-03,10831,227770
2017-04,25974,253744
2017-05,10372,264116
2017-06,1814,265930
2017-07,16070,282000
2017-08,16657,298657
2017-09,828,299485
2017-10,11193,310678
2017-11,9145,319823
2017-12,13448,333271
2018-01,14831,348102
2018-02,12361,360463
2018-03,11645,372108
2018-04,10387,382495
2018-05,7866,390361
2018-06,374,390735
2018-07,3052,393787
2018-08,1932,395719
2018-09,103126,498845
2018-10,11283,510128
2018-11,7277,517405
2018-12,18388,535793
2019-01,5134,540927
2019-02,-1053,539874
2019-03,23883,563757
2019-04,1586,565343
2019-05,7479,572822
2019-06,49667,622489
2019-07,3970,626459
2019-08,12343,638802
2019-09,3489,642291
2019-10,4689,646980
2019-11,7047,654027
2019-12,383,654410
2020-01,31164,685574
2020-02,-10571,675003
2020-03,5212,680215
2020-04,11441,691656
2020-05,11589,703245
2020-06,1049,704294
2020-07,-21,704273
2020-08,7657,711930
2020-09,9105,721035
2020-10,1428,722463
2020-11,1909,724372
2020-12,1965,726337
2021-01,4937,731274
2021-02,856,732130
2021-03,9539,741669
2021-04,31,741700
2021-05,3523,745223
2021-06,216,745439
2021-07,109,745548
2021-08,-14706,730842
2021-09,207,731049
2021-11,973,732022
2021-12,2202,734224
2022-01,-691,733533
2022-02,866,734399
2022-03,415,734814
2022-04,-509,734305
2022-05,34,734339
2022-06,1237,735576
2022-07,-44220,691356
2022-08,1655,693011
2022-09,508,693519
2022-10,53328,746847
2022-11,117751,864598
2022-12,889,865487
2023-01,9216,874703
2023-02,-21601,853102
2023-03,-15422,837680
2023-04,1370,839050
2023-05,532,839582
2023-06,1657,841239
2023-07,44,841283
2023-08,7191,848474
2023-09,5018,853492
2023-10,352,853844
2023-11,20,853864
2023-12,123,853987
2024-01,-26295,827692
2024-02,1406,829098
2024-03,1905,831003
2024-04,3258,834261
2024-05,208,834469
2024-06,-119,834350
2024-07,-43,834307
2024-08,741,835048
2024-09,45066,880114
2024-10,1285,881399
