Date,Monthly Value,Accumulated Value
2015-01,133,133
2015-02,111,244
2015-03,159,403
2015-04,134,537
2015-05,134,671
2015-06,154,825
2015-07,239,1064
2015-08,117,1181
2015-09,197,1378
2015-10,283,1661
2015-11,364,2025
2015-12,342,2367
2016-01,336,2703
2016-02,1545,4248
2016-03,553,4801
2016-04,367,5168
2016-05,308,5476
2016-06,313,5789
2016-07,306,6095
2016-08,280,6375
2016-09,297,6672
2016-10,298,6970
2016-11,361,7331
2016-12,293,7624
2017-01,330,7954
2017-02,341,8295
2017-03,494,8789
2017-04,452,9241
2017-05,7505,16746
2017-06,2116,18862
2017-07,1078,19940
2017-08,1081,21021
2017-09,935,21956
2017-10,1029,22985
2017-11,1145,24130
2017-12,1026,25156
2018-01,964,26120
2018-02,754,26874
2018-03,841,27715
2018-04,691,28406
2018-05,704,29110
2018-06,627,29737
2018-07,644,30381
2018-08,655,31036
2018-09,597,31633
2018-10,810,32443
2018-11,619,33062
2018-12,575,33637
2019-01,522,34159
2019-02,538,34697
2019-03,613,35310
2019-04,689,35999
2019-05,804,36803
2019-06,610,37413
2019-07,647,38060
2019-08,589,38649
2019-09,546,39195
2019-10,500,39695
2019-11,601,40296
2019-12,541,40837
2020-01,499,41336
2020-02,598,41934
2020-03,643,42577
2020-04,721,43298
2020-05,650,43948
2020-06,649,44597
2020-07,683,45280
2020-08,625,45905
2020-09,572,46477
2020-10,560,47037
2020-11,562,47599
2020-12,535,48134
2021-01,915,49049
2021-02,718,49767
2021-03,731,50498
2021-04,506,51004
2021-05,492,51496
2021-06,1635,53131
2021-07,605,53736
2021-08,566,54302
2021-09,508,54810
2021-10,563,55373
2021-11,602,55975
2021-12,595,56570
2022-01,471,57041
2022-02,746,57787
2022-03,561,58348
2022-04,747,59095
2022-05,436,59531
2022-06,526,60057
2022-07,483,60540
2022-08,458,60998
2022-09,410,61408
2022-10,447,61855
2022-11,351,62206
2022-12,439,62645
2023-01,483,63128
2023-02,482,63610
2023-03,451,64061
2023-04,469,64530
2023-05,408,64938
2023-06,428,65366
2023-07,414,65780
2023-08,475,66255
2023-09,409,66664
2023-10,390,67054
2023-11,408,67462
2023-12,386,67848
2024-01,429,68277
2024-02,410,68687
2024-03,392,69079
2024-04,375,69454
2024-05,610,70064
2024-06,368,70432
2024-07,419,70851
2024-08,442,71293
2024-09,432,71725
2024-10,498,72223
