Date,Monthly Value,Accumulated Value
2015-06,26,26
2015-10,-16,10
2015-11,4,14
2015-12,1,15
2016-01,1,16
2016-05,3,19
2016-06,3,22
2016-09,287,309
2016-10,83,392
2017-07,-1,391
2017-08,-1,390
2020-02,-404,-14
2020-05,6,-8
2021-01,22,14
2022-04,2349,2363
2022-05,-104,2259
2022-06,-32,2227
2022-08,-38,2189
2023-03,3,2192
