Date,Monthly Value,Accumulated Value
2017-09,6,6
2017-10,52,58
2017-12,1,59
2018-03,6,65
2018-04,175,240
2018-08,1,241
2018-09,7,248
2018-10,7,255
2018-11,1,256
2018-12,2,258
2019-01,3,261
2019-02,6980,7241
2019-03,165,7406
2019-04,22,7428
2019-05,188,7616
2019-06,2099,9715
2019-07,27,9742
2019-08,2,9744
2019-09,1,9745
2019-10,12,9757
2019-11,550,10307
2019-12,31,10338
2020-01,47,10385
2020-02,57,10442
2020-03,45,10487
2020-04,286,10773
2020-05,7,10780
2020-06,19,10799
2020-07,879,11678
2020-08,34,11712
2020-09,2,11714
2020-10,17768,29482
2020-11,6,29488
2020-12,6,29494
2021-01,20,29514
2021-02,2,29516
2021-03,515,30031
2021-04,42,30073
2021-05,28,30101
2021-06,183,30284
2021-07,17,30301
2021-08,1,30302
2021-09,27779,58081
2021-11,7,58088
2021-12,9,58097
2022-01,68,58165
2022-02,10,58175
2022-03,48060,106235
2022-04,221,106456
2022-05,341,106797
2022-06,82409,189206
2022-07,28,189234
2022-08,9,189243
2022-09,8,189251
2022-10,26354,215605
2022-11,24519,240124
2022-12,24615,264739
2023-01,13531,278270
2023-02,43,278313
2023-03,7,278320
2023-05,3,278323
2023-06,31779,310102
2023-07,1094,311196
2023-08,2,311198
2023-09,4,311202
2023-10,14,311216
2023-11,1,311217
2024-01,49430,360647
2024-05,16113,376760
2024-06,64556,441316
2024-09,32374,473690
2024-10,32556,506246
