Date,Monthly Value,Accumulated Value
2017-08,1,1
2017-10,2,3
2017-12,13,16
2018-01,1,17
2018-02,1,18
2018-03,4,22
2018-04,4,26
2018-05,3,29
2018-07,18,47
2018-08,2,49
2018-09,1,50
2018-10,6,56
2018-11,6,62
2018-12,18,80
2019-01,20,100
2019-02,73,173
2019-03,64,237
2019-04,10,247
2019-05,24,271
2019-06,15,286
2019-07,16,302
2019-08,14,316
2019-09,9,325
2019-10,14,339
2019-11,9,348
2019-12,5,353
2020-01,14,367
2020-02,10,377
2020-03,10,387
2020-04,11,398
2020-05,16,414
2020-06,10,424
2020-07,11,435
2020-08,7,442
2020-09,12,454
2020-10,9,463
2020-11,4,467
2020-12,13,480
2021-01,8,488
2021-02,9,497
2021-03,7,504
2021-04,14,518
2021-05,44,562
2021-06,15,577
2021-07,45,622
2021-08,5,627
2021-09,33,660
2021-11,13,673
2021-12,53,726
2022-01,47,773
2022-02,22,795
2022-03,53,848
2022-04,44,892
2022-05,54,946
2022-06,62,1008
2022-07,68,1076
2022-08,99,1175
2022-09,111,1286
2022-10,62,1348
2022-11,62,1410
2022-12,53,1463
2023-01,45,1508
2023-02,81,1589
2023-03,91,1680
2023-04,22,1702
2023-05,38,1740
2023-06,40,1780
2023-07,31,1811
2023-08,46,1857
2023-09,26,1883
2023-10,28,1911
2023-11,21,1932
2023-12,28,1960
2024-01,28,1988
2024-02,27,2015
2024-03,24,2039
2024-04,14,2053
2024-05,35,2088
2024-06,25,2113
2024-07,39,2152
2024-08,47,2199
2024-09,38,2237
2024-10,36,2273
