Date,Monthly Value,Accumulated Value
2015-01,2,2
2015-06,4,6
2015-08,-2,4
2015-10,6777,6781
2015-11,6,6787
2016-01,6,6793
2016-02,28,6821
2016-04,-24,6797
2016-06,11,6808
2016-08,13,6821
2016-12,544,7365
2017-10,54316,61681
2017-11,6,61687
2018-01,5,61692
2019-05,1070,62762
2019-06,238,63000
2019-09,251,63251
2019-11,9,63260
2019-12,17,63277
2021-04,2,63279
2021-06,9230,72509
2022-04,6,72515
2023-09,130,72645
2024-01,32,72677
2024-04,42,72719
2024-07,556,73275
2024-10,2,73277
