Date,Monthly Value,Accumulated Value
2015-01,3,3
2015-02,4,7
2015-03,1,8
2015-04,1,9
2015-05,3,12
2015-06,1,13
2015-08,10,23
2015-09,2,25
2015-10,5,30
2015-11,3,33
2015-12,3,36
2016-01,1,37
2016-02,2,39
2016-04,18,57
2016-06,2,59
2016-08,2,61
2016-11,1,62
2017-01,1,63
2017-02,1,64
2017-04,6,70
2017-08,1,71
2017-10,2,73
2017-11,2,75
2018-01,4,79
2018-10,2,81
2018-11,2,83
2019-05,2,85
2019-06,2,87
2019-07,4,91
2019-11,5,96
2019-12,3,99
2020-12,1,100
2021-02,1,101
2021-04,1,102
2021-06,4,106
2022-12,2,108
2024-01,2,110
2024-04,1,111
2024-07,1,112
