Date,Monthly Value,Accumulated Value
2015-01,158,158
2015-02,146,304
2015-03,209,513
2015-04,216,729
2015-05,182,911
2015-06,203,1114
2015-07,206,1320
2015-08,177,1497
2015-09,193,1690
2015-10,189,1879
2015-11,232,2111
2015-12,208,2319
2016-01,221,2540
2016-02,214,2754
2016-03,230,2984
2016-04,244,3228
2016-05,234,3462
2016-06,205,3667
2016-07,206,3873
2016-08,256,4129
2016-09,218,4347
2016-10,242,4589
2016-11,265,4854
2016-12,217,5071
2017-01,285,5356
2017-02,245,5601
2017-03,416,6017
2017-04,275,6292
2017-05,289,6581
2017-06,274,6855
2017-07,315,7170
2017-08,362,7532
2017-09,316,7848
2017-10,342,8190
2017-11,340,8530
2017-12,362,8892
2018-01,324,9216
2018-02,304,9520
2018-03,354,9874
2018-04,301,10175
2018-05,282,10457
2018-06,289,10746
2018-07,351,11097
2018-08,334,11431
2018-09,323,11754
2018-10,324,12078
2018-11,341,12419
2018-12,291,12710
2019-01,325,13035
2019-02,290,13325
2019-03,379,13704
2019-04,450,14154
2019-05,413,14567
2019-06,369,14936
2019-07,422,15358
2019-08,350,15708
2019-09,326,16034
2019-10,361,16395
2019-11,339,16734
2019-12,320,17054
2020-01,315,17369
2020-02,274,17643
2020-03,346,17989
2020-04,392,18381
2020-05,410,18791
2020-06,348,19139
2020-07,372,19511
2020-08,318,19829
2020-09,356,20185
2020-10,332,20517
2020-11,331,20848
2020-12,413,21261
2021-01,527,21788
2021-02,322,22110
2021-03,347,22457
2021-04,304,22761
2021-05,249,23010
2021-06,272,23282
2021-07,255,23537
2021-08,237,23774
2021-09,227,24001
2021-10,229,24230
2021-11,213,24443
2021-12,265,24708
2022-01,216,24924
2022-02,165,25089
2022-03,226,25315
2022-04,198,25513
2022-05,212,25725
2022-06,168,25893
2022-07,184,26077
2022-08,199,26276
2022-09,173,26449
2022-10,143,26592
2022-11,164,26756
2022-12,144,26900
2023-01,143,27043
2023-02,169,27212
2023-03,166,27378
2023-04,173,27551
2023-05,160,27711
2023-06,138,27849
2023-07,172,28021
2023-08,152,28173
2023-09,118,28291
2023-10,149,28440
2023-11,141,28581
2023-12,142,28723
2024-01,170,28893
2024-02,150,29043
2024-03,179,29222
2024-04,172,29394
2024-05,154,29548
2024-06,129,29677
2024-07,147,29824
2024-08,162,29986
2024-09,164,30150
2024-10,181,30331
