Date,Monthly Value,Accumulated Value
2015-01,3,3
2015-04,1,4
2015-06,1,5
2015-07,5,10
2015-08,1,11
2015-10,1,12
2015-11,1,13
2015-12,5,18
2016-03,4,22
2016-04,1,23
2016-06,9,32
2016-08,3,35
2016-09,1,36
2016-10,1,37
2016-11,2,39
2016-12,5,44
2017-01,1,45
2017-02,2,47
2017-09,1,48
2018-09,1,49
2019-03,2,51
2019-10,1,52
2019-12,1,53
2020-02,1,54
2020-10,1,55
2021-11,1,56
2022-03,1,57
2022-05,1,58
2022-10,3,61
2023-07,1,62
2023-08,2,64
2023-09,7,71
2023-10,12,83
2023-11,43,126
2023-12,10,136
2024-01,3,139
2024-02,6,145
2024-03,5,150
2024-08,1,151
2024-09,6,157
2024-10,6,163
