Date,Monthly Value,Accumulated Value
2017-05,1,1
2017-06,2,3
2017-07,2,5
2017-08,2,7
2017-09,2,9
2017-10,4,13
2017-11,8,21
2017-12,9,30
2018-01,15,45
2018-02,8,53
2018-03,5,58
2018-04,19,77
2018-05,7,84
2018-06,17,101
2018-07,22,123
2018-08,10,133
2018-09,7,140
2018-10,10,150
2018-11,11,161
2018-12,7,168
2019-01,16,184
2019-02,9,193
2019-03,8,201
2019-04,21,222
2019-05,8,230
2019-06,8,238
2019-07,11,249
2019-08,11,260
2019-09,17,277
2019-10,11,288
2019-11,13,301
2019-12,26,327
2020-01,14,341
2020-02,25,366
2020-03,9,375
2020-04,31,406
2020-05,23,429
2020-06,11,440
2020-07,16,456
2020-08,9,465
2020-09,11,476
2020-10,17,493
2020-11,9,502
2020-12,5,507
2021-01,12,519
2021-02,13,532
2021-03,8,540
2021-04,8,548
2021-05,7,555
2021-06,7,562
2021-07,21,583
2021-08,10,593
2021-09,9,602
2021-10,11,613
2021-11,14,627
2021-12,10,637
2022-01,9,646
2022-02,20,666
2022-03,9,675
2022-04,8,683
2022-05,6,689
2022-06,7,696
2022-07,8,704
2022-08,18,722
2022-09,5,727
2022-10,9,736
2022-11,9,745
2022-12,9,754
2023-01,7,761
2023-02,9,770
2023-03,8,778
2023-04,11,789
2023-05,9,798
2023-06,6,804
2023-07,15,819
2023-08,8,827
2023-09,8,835
2023-10,7,842
2023-11,7,849
2023-12,6,855
2024-01,7,862
2024-02,7,869
2024-03,16,885
2024-04,7,892
2024-05,18,910
2024-06,6,916
2024-07,12,928
2024-08,16,944
2024-09,6,950
2024-10,10,960
