Date,Monthly Value,Accumulated Value
2017-05,2,2
2017-06,1,3
2017-08,1,4
2017-09,3,7
2017-10,4,11
2017-11,4,15
2017-12,1,16
2018-02,3,19
2018-03,5,24
2018-04,7,31
2018-05,6,37
2018-06,6,43
2018-07,4,47
2018-08,1,48
2018-09,1,49
2018-10,5,54
2018-11,7,61
2018-12,8,69
2019-01,7,76
2019-02,8,84
2019-03,4,88
2019-04,7,95
2019-05,4,99
2019-07,5,104
2019-08,5,109
2019-09,9,118
2019-10,3,121
2019-11,5,126
2019-12,5,131
2020-01,6,137
2020-02,3,140
2020-03,4,144
2020-04,4,148
2020-05,7,155
2020-06,35,190
2020-07,4,194
2020-08,41,235
2020-09,38,273
2020-10,9,282
2020-11,13,295
2020-12,11,306
2021-01,10,316
2021-02,9,325
2021-03,6,331
2021-04,39,370
2021-05,26,396
2021-06,17,413
2021-07,16,429
2021-08,12,441
2021-09,13,454
2021-10,16,470
2021-11,20,490
2021-12,17,507
2022-01,30,537
2022-02,16,553
2022-03,17,570
2022-04,23,593
2022-05,14,607
2022-06,17,624
2022-07,13,637
2022-08,19,656
2022-09,20,676
2022-10,30,706
2022-11,35,741
2022-12,18,759
2023-01,21,780
2023-02,22,802
2023-03,17,819
2023-04,38,857
2023-05,24,881
2023-06,24,905
2023-07,20,925
2023-08,18,943
2023-09,25,968
2023-10,64,1032
2023-11,27,1059
2023-12,21,1080
2024-01,27,1107
2024-02,42,1149
2024-03,35,1184
2024-04,29,1213
2024-05,35,1248
2024-06,31,1279
2024-07,24,1303
2024-08,26,1329
2024-09,36,1365
2024-10,35,1400
