Date,Monthly Value,Accumulated Value
2015-02,31,31
2015-03,3,34
2015-04,1,35
2015-05,4,39
2015-07,3,42
2015-09,25,67
2015-10,16,83
2016-01,138,221
2016-02,33,254
2016-05,32,286
2016-06,32,318
2016-08,29,347
2016-09,2,349
2016-10,108,457
2016-11,43898,44355
2017-01,35,44390
2017-05,19,44409
2017-07,18,44427
2017-10,43919,88346
2018-01,8,88354
2018-03,12,88366
2018-05,1,88367
2018-06,2,88369
2018-12,4,88373
2019-03,14,88387
2019-04,3201,91588
2019-05,1,91589
2019-06,38,91627
2019-07,6,91633
2019-10,1,91634
2019-11,5,91639
2019-12,93,91732
2020-01,591,92323
2020-02,96,92419
2020-03,13,92432
2020-04,13,92445
2020-05,4,92449
2020-06,7,92456
2020-07,1,92457
2020-08,4,92461
2020-09,3,92464
2020-10,59,92523
2020-11,6,92529
2020-12,2,92531
2021-01,74,92605
2021-03,2,92607
2021-05,2,92609
2021-06,44,92653
2021-08,2,92655
2021-09,4,92659
2021-12,18,92677
2022-01,11,92688
2022-02,1,92689
2022-04,5,92694
2022-06,7,92701
2023-02,34,92735
2023-04,2,92737
2023-05,17894,110631
2023-06,17908,128539
2023-08,246,128785
2023-09,45,128830
2023-10,1,128831
