Date,Monthly Value,Accumulated Value
2016-10,2,2
2016-12,8,10
2017-01,3,13
2017-03,4,17
2017-04,2,19
2017-06,1,20
2017-07,4,24
2017-08,4,28
2017-09,6,34
2017-10,3,37
2017-11,3,40
2017-12,1,41
2018-01,4,45
2018-02,1,46
2018-03,5,51
2018-04,1,52
2018-05,7,59
2018-06,3,62
2018-07,11,73
2018-08,3,76
2018-09,3,79
2018-10,3,82
2018-11,8,90
2019-01,4,94
2019-03,2,96
2019-04,2,98
2019-05,3,101
2019-06,9,110
2019-08,2,112
2019-09,2,114
2019-10,2,116
2019-11,3,119
2019-12,4,123
2020-01,4,127
2020-02,3,130
2020-03,4,134
2020-04,3,137
2020-05,4,141
2020-06,9,150
2020-07,8,158
2020-08,11,169
2020-09,5,174
2020-10,5,179
2020-11,9,188
2020-12,8,196
2021-01,3,199
2021-02,1,200
2021-03,12,212
2021-04,7,219
2021-05,5,224
2021-06,8,232
2021-07,4,236
2021-08,3,239
2021-09,6,245
2021-10,5,250
2021-11,4,254
2021-12,7,261
2022-01,2,263
2022-02,5,268
2022-03,4,272
2022-04,3,275
2022-05,5,280
2022-06,1,281
2022-07,8,289
2022-08,8,297
2022-09,5,302
2022-10,8,310
2022-11,6,316
2022-12,3,319
2023-01,5,324
2023-02,6,330
2023-03,3,333
2023-04,4,337
2023-05,1,338
2023-06,2,340
2023-07,3,343
2023-08,1,344
2023-09,1,345
2023-10,14,359
2023-11,4,363
2023-12,3,366
2024-01,2,368
2024-03,1,369
2024-04,5,374
2024-05,6,380
2024-06,3,383
2024-07,4,387
2024-08,3,390
2024-09,6,396
2024-10,7,403
