Date,Monthly Value,Accumulated Value
2016-04,6,6
2016-05,9,15
2016-06,5,20
2016-07,2,22
2016-08,21,43
2016-09,5,48
2016-10,3,51
2016-11,5,56
2017-01,1,57
2017-02,2,59
2017-03,20,79
2017-04,29,108
2017-05,9,117
2017-06,15,132
2017-07,18,150
2017-08,7,157
2017-09,8,165
2017-10,8,173
2017-11,11,184
2017-12,4,188
2018-01,3,191
2018-02,1,192
2018-03,7,199
2018-04,1,200
2018-06,6,206
2018-07,11,217
2018-08,9,226
2018-09,6,232
2018-10,10,242
2018-11,18,260
2018-12,7,267
2019-01,11,278
2019-02,19,297
2019-03,12,309
2019-04,7,316
2019-05,13,329
2019-06,3,332
2019-07,11,343
2019-08,8,351
2019-09,6,357
2019-10,7,364
2019-11,15,379
2020-01,9,388
2020-02,11,399
2020-03,11,410
2020-04,18,428
2020-05,21,449
2020-06,15,464
2020-07,11,475
2020-08,7,482
2020-09,13,495
2020-10,12,507
2020-11,16,523
2020-12,16,539
2021-01,12,551
2021-02,14,565
2021-03,15,580
2021-04,25,605
2021-05,31,636
2021-06,54,690
2021-07,59,749
2021-08,34,783
2021-09,32,815
2021-10,44,859
2021-11,68,927
2021-12,25,952
2022-01,43,995
2022-02,57,1052
2022-03,49,1101
2022-04,114,1215
2022-05,87,1302
2022-06,34,1336
2022-07,42,1378
2022-08,47,1425
2022-09,16,1441
2022-10,52,1493
2022-11,62,1555
2022-12,27,1582
2023-01,32,1614
2023-02,31,1645
2023-03,34,1679
2023-04,15,1694
2023-05,35,1729
2023-06,22,1751
2023-07,32,1783
2023-08,44,1827
2023-09,21,1848
2023-10,20,1868
2023-11,11,1879
2023-12,28,1907
2024-01,40,1947
2024-02,20,1967
2024-03,38,2005
2024-04,16,2021
2024-05,26,2047
2024-06,9,2056
2024-07,26,2082
2024-08,5,2087
2024-09,7,2094
2024-10,13,2107
