Date,Monthly Value,Accumulated Value
2015-03,165,165
2015-04,4,169
2015-05,1067,1236
2015-06,35852,37088
2015-07,93,37181
2015-09,11,37192
2015-10,62,37254
2015-11,36,37290
2015-12,55,37345
2016-01,45,37390
2016-02,171,37561
2016-03,510,38071
2016-04,42,38113
2016-06,3582,41695
2016-09,58248,99943
2016-11,15404,115347
2016-12,4,115351
2017-01,14634,129985
2017-02,14578,144563
2017-03,1,144564
2017-05,895,145459
2017-06,179,145638
2017-07,103,145741
2017-08,1074,146815
2017-10,987,147802
2017-11,8662,156464
2017-12,11188,167652
2018-01,3952,171604
2018-02,14748,186352
2018-03,15262,201614
2018-05,32,201646
2018-08,54,201700
2018-09,20,201720
2018-10,114,201834
2019-01,11126,212960
2019-02,9185,222145
2019-03,477,222622
2019-04,5537,228159
2019-05,5345,233504
2019-06,800,234304
2019-07,2250,236554
2019-08,49017,285571
2019-09,3465,289036
2019-10,127776,416812
2019-11,66,416878
2019-12,1236,418114
2020-01,5190,423304
2020-02,5348,428652
2020-04,2062,430714
2020-08,6,430720
2020-09,9,430729
2020-10,198,430927
2020-11,58,430985
2021-03,1,430986
2021-08,1,430987
2021-09,120,431107
2021-11,465,431572
2021-12,619,432191
2022-01,170,432361
2022-02,22,432383
2022-03,2,432385
2022-04,114,432499
2022-05,140,432639
2022-06,117,432756
2022-07,1204,433960
2022-09,4338,438298
2022-10,2052,440350
2022-11,229,440579
2022-12,1627,442206
2023-01,3809,446015
2023-02,648,446663
2023-03,419,447082
2023-05,45,447127
2023-06,876,448003
2023-07,54,448057
2023-09,1639,449696
2023-10,2602,452298
2023-11,1131,453429
2023-12,385,453814
