Date,Monthly Value,Accumulated Value
2015-06,5,5
2015-08,3,8
2015-09,6,14
2016-06,2,16
2017-03,3,19
2017-04,1,20
2017-06,2,22
2017-07,1,23
2017-08,3,26
2017-10,8,34
2017-11,4,38
2017-12,25,63
2018-01,5,68
2018-02,1,69
2018-03,9,78
2018-04,9,87
2018-05,5,92
2018-06,3,95
2018-08,1,96
2018-09,13,109
2018-10,15,124
2018-11,2,126
2018-12,21,147
2019-02,6,153
2019-03,9,162
2019-04,31,193
2019-05,10,203
2019-08,1,204
2020-01,3,207
2020-11,4,211
2021-05,1,212
2021-11,3,215
2023-06,1,216
2024-05,1,217
