Date,Monthly Value,Accumulated Value
2015-01,29573,29573
2015-02,53615,83188
2015-03,10866,94054
2015-04,58038,152092
2015-05,2634,154726
2015-06,18916,173642
2015-07,184122,357764
2015-08,158227,515991
2015-09,32657,548648
2015-10,119565,668213
2015-11,57179,725392
2015-12,240565,965957
2016-01,186087,1152044
2016-02,210317,1362361
2016-03,312654,1675015
2016-04,110515,1785530
2016-05,17700,1803230
2016-06,105261,1908491
2016-07,17982,1926473
2016-08,90315,2016788
2016-09,129332,2146120
2016-10,44991,2191111
2016-11,227108,2418219
2016-12,55850,2474069
2017-01,25907,2499976
2017-02,53094,2553070
2017-03,202449,2755519
2017-04,125664,2881183
2017-05,81835,2963018
2017-06,31453,2994471
2017-07,245051,3239522
2017-08,180002,3419524
2017-09,155877,3575401
2017-10,206419,3781820
2017-11,107034,3888854
2017-12,14143,3902997
2018-01,149624,4052621
2018-02,69976,4122597
2018-03,54809,4177406
2018-04,171143,4348549
2018-05,83933,4432482
2018-06,155665,4588147
2018-07,46297,4634444
2018-08,6050,4640494
2018-09,192410,4832904
2018-10,266123,5099027
2018-11,92853,5191880
2018-12,30864,5222744
2019-01,44632,5267376
2019-02,175587,5442963
2019-03,131456,5574419
2019-04,110838,5685257
2019-05,70768,5756025
2019-06,63702,5819727
2019-07,154018,5973745
2019-08,19696,5993441
2019-09,4438,5997879
2019-10,17106,6014985
2019-11,118768,6133753
2019-12,7960,6141713
2020-01,369116,6510829
2020-02,7254,6518083
2020-03,36252,6554335
2020-04,16584,6570919
2020-05,92426,6663345
2020-06,51077,6714422
2020-07,58836,6773258
2020-08,22046,6795304
2020-09,44384,6839688
2020-10,142602,6982290
2020-11,92468,7074758
2020-12,117994,7192752
2021-01,87655,7280407
2021-02,112290,7392697
2021-03,87356,7480053
2021-04,107588,7587641
2021-05,76880,7664521
2021-06,301582,7966103
2021-07,6225,7972328
2021-08,76747,8049075
2021-09,18653,8067728
2021-10,4070,8071798
2021-11,8668,8080466
2021-12,15554,8096020
2022-01,44024,8140044
2022-02,19949,8159993
2022-03,68563,8228556
2022-04,9460,8238016
2022-05,123266,8361282
2022-06,101017,8462299
2022-07,33685,8495984
2022-08,9520,8505504
2022-09,69219,8574723
2022-10,29565,8604288
2022-11,14378,8618666
2022-12,128027,8746693
2023-01,4538,8751231
2023-02,17212,8768443
2023-03,126410,8894853
2023-04,108403,9003256
2023-05,18262,9021518
2023-06,108412,9129930
2023-07,5177,9135107
2023-08,65521,9200628
2023-09,7571,9208199
2023-10,26349,9234548
2023-11,4517,9239065
2023-12,5161,9244226
2024-01,2090,9246316
2024-02,18194,9264510
2024-03,62588,9327098
2024-04,1656,9328754
2024-05,57457,9386211
2024-06,2678,9388889
2024-07,30348,9419237
2024-08,1703,9420940
2024-09,1044,9421984
2024-10,114021,9536005
